bib.PPro.NF1S	<null>	Personal / Possessive Pronoun - Nominative Feminine 1st Person Singular
bib.PPro.NF2P	<null>	Personal / Possessive Pronoun - Nominative Feminine 2nd Person Plural
bib.PPro.NF3S	<null>	Personal / Possessive Pronoun - Nominative Feminine 3rd Person Singular
bib.PPro.NFS	<null>	Personal / Possessive Pronoun - Nominative Feminine Singular
bib.PPro.NM1P	<null>	Personal / Possessive Pronoun - Nominative Masculine 1st Person Plural
bib.PPro.NM1S	<null>	Personal / Possessive Pronoun - Nominative Masculine 1st Person Singular
bib.PPro.NM2P	<null>	Personal / Possessive Pronoun - Nominative Masculine 2nd Person Plural
bib.PPro.NM2S	<null>	Personal / Possessive Pronoun - Nominative Masculine 2nd Person Singular
bib.PPro.NM3P	<null>	Personal / Possessive Pronoun - Nominative Masculine 3rd Person Plural
bib.PPro.NM3S	<null>	Personal / Possessive Pronoun - Nominative Masculine 3rd Person Singular
bib.PPro.NN1P	<null>	Personal / Possessive Pronoun - Nominative Neuter 1st Person Plural
bib.PPro.NN1S	<null>	Personal / Possessive Pronoun - Nominative Neuter 1st Person Singular
bib.PPro.NN2P	<null>	Personal / Possessive Pronoun - Nominative Neuter 2nd Person Plural
bib.PPro.NN2S	<null>	Personal / Possessive Pronoun - Nominative Neuter 2nd Person Singular
bib.PPro.NN3P	<null>	Personal / Possessive Pronoun - Nominative Neuter 3rd Person Plural
bib.PPro.NN3S	<null>	Personal / Possessive Pronoun - Nominative Neuter 3rd Person Singular
bib.Prep	<null>	Preposition
bib.Prtcl	<null>	Particle
bib.RecPro.AMP	<null>	Personal / Reciprocal Pronoun - Accusative Masculine Plural
bib.RecPro.DMP	<null>	Personal / Reciprocal Pronoun - Dative Masculine Plural
bib.RecPro.DNP	<null>	Personal / Reciprocal Pronoun - Dative Neuter Plural
bib.RecPro.GMP	<null>	Personal / Reciprocal Pronoun - Genitive Masculine Plural
bib.RefPro.AF3P	<null>	Reflexive Pronoun - Accusative Feminine 3rd Person Plural
bib.RefPro.AF3S	<null>	Reflexive Pronoun - Accusative Feminine 3rd Person Singular
bib.RefPro.AM3P	<null>	Reflexive Pronoun - Accusative Masculine 3rd Person Plural
bib.RefPro.AM3S	<null>	Reflexive Pronoun - Accusative Masculine 3rd Person Singular
bib.RefPro.AN3P	<null>	Reflexive Pronoun - Accusative Neuter 3rd Person Plural
bib.RefPro.DF3P	<null>	Reflexive Pronoun - Dative Feminine 3rd Person Plural
bib.RefPro.DF3S	<null>	Reflexive Pronoun - Dative Feminine 3rd Person Singular
bib.RefPro.DM3P	<null>	Reflexive Pronoun - Dative Masculine 3rd Person Plural
bib.RefPro.DM3S	<null>	Reflexive Pronoun - Dative Masculine 3rd Person Singular
bib.RefPro.GF3P	<null>	Reflexive Pronoun - Genitive Feminine 3rd Person Plural
bib.RefPro.GF3S	<null>	Reflexive Pronoun - Genitive Feminine 3rd Person Singular
bib.RefPro.GM3P	<null>	Reflexive Pronoun - Genitive Masculine 3rd Person Plural
bib.RefPro.GM3S	<null>	Reflexive Pronoun - Genitive Masculine 3rd Person Singular
bib.RefPro.GN3P	<null>	Reflexive Pronoun - Genitive Neuter 3rd Person Plural
bib.RefPro.GN3S	<null>	Reflexive Pronoun - Genitive Neuter 3rd Person Singular
bib.RelPro.AFP	<null>	Personal / Relative Pronoun - Accusative Feminine Plural
bib.RelPro.AFS	<null>	Personal / Relative Pronoun - Accusative Feminine Singular
bib.RelPro.AMP	<null>	Personal / Relative Pronoun - Accusative Masculine Plural
bib.RelPro.AMS	<null>	Personal / Relative Pronoun - Accusative Masculine Singular
bib.RelPro.ANP	<null>	Personal / Relative Pronoun - Accusative Neuter Plural
bib.RelPro.ANS	<null>	Personal / Relative Pronoun - Accusative Neuter Singular
bib.RelPro.DFP	<null>	Personal / Relative Pronoun - Dative Feminine Plural
bib.RelPro.DFS	<null>	Personal / Relative Pronoun - Dative Feminine Singular
bib.RelPro.DMP	<null>	Personal / Relative Pronoun - Dative Masculine Plural
bib.RelPro.DMS	<null>	Personal / Relative Pronoun - Dative Masculine Singular
